date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:10	23048/23048	U-----	200	untouched ('OK')	text/html	etag:%221462110627889|#public|0|en|||0%22	https://sites.google.com/site/wastalinux/home/customizing	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing.html	(from https://sites.google.com/site/wastalinux/)
16:59:10	19050/19050	U-----	200	untouched ('OK')	text/html	etag:%221462110627889|#public|0|en|||0%22	https://sites.google.com/site/wastalinux/wasta-applications	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/wasta-applications.html	(from https://sites.google.com/site/wastalinux/)
16:59:21	23924/23924	U-----	200	untouched ('OK')	text/html	etag:%221462110627889|#public|0|en|||0%22	https://sites.google.com/site/wastalinux/wasta-applications/wasta-backup	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/wasta-applications/wasta-backup.html	(from https://sites.google.com/site/wastalinux/)
16:59:22	22019/22019	U-----	200	untouched ('OK')	text/html	etag:%221462110627889|#public|0|en|||0%22	https://sites.google.com/site/wastalinux/wasta-applications/wasta-menus	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/wasta-applications/wasta-menus.html	(from https://sites.google.com/site/wastalinux/)
16:59:24	10209/10209	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:54:30%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1416329213793/home/wasta-linux-round-128.png	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1416329213793/home/wasta-linux-round-128.png	(from https://sites.google.com/site/wastalinux/)
16:59:24	29211/29211	U-----	200	untouched ('OK')	text/html	etag:%221462110627889|#public|0|en|||0%22	https://sites.google.com/site/wastalinux/wasta-applications/wasta-offline	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/wasta-applications/wasta-offline.html	(from https://sites.google.com/site/wastalinux/)
16:59:25	22333/22333	U-----	200	untouched ('OK')	text/html	etag:%221462110627889|#public|0|en|||0%22	https://sites.google.com/site/wastalinux/wasta-applications/wasta-resources	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/wasta-applications/wasta-resources.html	(from https://sites.google.com/site/wastalinux/)
16:59:25	46976/46976	U-----	200	untouched ('OK')	text/html	etag:%221462110627889|#public|0|en|||0%22	https://sites.google.com/site/wastalinux/why-linux	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/why-linux.html	(from https://sites.google.com/site/wastalinux/)
16:59:25	636/636	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2013:59:25%20GMT	https://sites.google.com/site/wastalinux/wasta-applications/wasta-backup/wasta-backup-16-04-700.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/wasta-applications/wasta-backup/wasta-backup-16-04-700.216fb5.delayed	(from https://sites.google.com/site/wastalinux/wasta-applications/wasta-backup)
16:59:28	13113/13113	U--M--	200	updated ('OK')	image/gif	date:Sun,%2001%20May%202016%2013:54:36%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1461073079000/system/app/images/toolbar-check.gif	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1461073079000/system/app/images/toolbar-check.gif	(from https://sites.google.com/site/wastalinux/_/rsrc/1461073079000/system/app/css/editor.css)
